time,altitude
2025-09-03 13:58:25.691004928,121.04679988447194
2025-09-03 13:58:53.630969088,121.13986745652522
2025-09-03 13:59:21.571001088,121.96424559471993
2025-09-03 13:59:49.511033088,117.8820210173741
2025-09-03 14:00:20.771032064,109.31810844365133
2025-09-03 14:00:48.710983936,113.57686634868536
2025-09-03 14:01:16.650955008,115.25896874694739
2025-09-03 14:01:44.591010048,108.38900595226093
2025-09-03 14:02:12.531025920,107.69670120781001
2025-09-03 14:02:40.470977024,119.66631559517029
2025-09-03 14:03:08.410960896,111.58507297867575
2025-09-03 14:03:36.350949120,108.21486455822951
2025-09-03 14:04:04.290978048,106.80297212026974
2025-09-03 14:04:32.220972032,111.49486680840627
2025-09-03 14:05:00.160957952,104.13878194610791
2025-09-03 14:05:44.340943104,109.39109150749195
2025-09-03 14:06:12.281059072,110.52622967017929
2025-09-03 14:06:40.220947968,113.45575909353308
2025-09-03 14:07:08.160933120,108.05535917733964
2025-09-03 14:07:36.101042944,110.77706481211098
2025-09-03 14:08:04.040958976,112.55860603344257
2025-09-03 14:08:31.980942848,109.96652172622589
2025-09-03 14:08:59.920955904,108.63832163264905
2025-09-03 14:09:27.860958976,115.74973773555766
2025-09-03 14:09:55.790971136,104.27744314933508
2025-09-03 14:10:30.830960128,100.81582337664017
2025-09-03 14:10:58.771037184,114.63739155481369
2025-09-03 14:11:26.710962176,105.10987136588959
2025-09-03 14:11:54.650966016,94.3296615128299
2025-09-03 14:12:22.590998784,107.51633812660238
2025-09-03 14:12:50.531027200,109.2214769063274
2025-09-03 14:13:18.470959872,109.17035361368231
2025-09-03 14:13:46.410969088,111.73313731843481
2025-09-03 14:14:14.350961920,100.06727472133991
2025-09-03 14:14:42.290982912,103.03829967428473
2025-09-03 14:15:10.860951808,113.69558296655646
2025-09-03 14:15:38.800983040,112.9692789511063
2025-09-03 14:16:06.740952064,118.15352244507929
2025-09-03 14:16:34.680975872,108.93620217062829
2025-09-03 14:17:02.620953088,105.5377324046488
2025-09-03 14:17:30.560969216,110.11984483881872
2025-09-03 14:17:58.501030912,113.17859653985924
2025-09-03 14:18:26.440967168,98.46357261987683
2025-09-03 14:18:54.370945024,107.78578046991983
2025-09-03 14:19:22.310957056,101.84780276580649
2025-09-03 14:19:50.250947072,108.91546077526095
2025-09-03 14:20:22.670945792,98.98790133105241
2025-09-03 14:20:50.610985984,97.02341043717828
2025-09-03 14:21:18.541088000,96.53072655335528
2025-09-03 14:21:46.470948864,107.32090798324028
2025-09-03 14:22:14.410953984,102.75805857548464
2025-09-03 14:22:42.340965888,98.03003923129484
2025-09-03 14:23:10.270964992,109.15869967668297
2025-09-03 14:23:38.210962944,121.47870021041014
2025-09-03 14:24:06.140960000,123.58265907219881
2025-09-03 14:24:34.070946048,112.02546949304033
2025-09-03 14:25:02.010987008,101.2956518210967
2025-09-03 14:25:46.170959104,50.08724332043046
2025-09-03 14:26:14.110953216,25.050420038624893
2025-09-03 14:26:42.041004800,3.6780820612697966
2025-09-03 14:27:09.980963072,-2.8553720663711966
2025-09-03 14:27:37.910963968,-3.1251552284629764
2025-09-03 14:28:05.850939904,-3.14699278722054
2025-09-03 14:28:33.780947968,-2.4130608163756815
2025-09-03 14:29:01.720954880,-2.424618095466151
2025-09-03 14:29:29.660969984,-2.4197391681245026
2025-09-03 14:29:57.601038848,-3.08071964056466
2025-09-03 14:30:36.040954112,-2.2933599127749367
2025-09-03 14:31:03.980960000,-2.417809322079346
2025-09-03 14:31:31.920968960,-2.5313895296281506
2025-09-03 14:31:59.860974080,-1.9874496391494003
2025-09-03 14:32:27.800992000,-1.3644634891691028
2025-09-03 14:32:55.740967936,-1.3685911873080088
2025-09-03 14:33:23.680952064,-1.4181993010289338
2025-09-03 14:33:51.630955008,-1.4760078136698194
2025-09-03 14:34:19.571042048,-1.5569263609879547
2025-09-03 14:34:47.511027200,-1.6477357500086787
2025-09-03 14:35:16.620987904,-1.710426333816472
2025-09-03 14:35:44.560969984,-1.7475756252403079
2025-09-03 14:36:12.501024000,-1.749635196240752
2025-09-03 14:36:40.440946944,-1.7083582931340209
2025-09-03 14:37:08.380947200,-1.6460326412617374
2025-09-03 14:37:36.320964096,-1.5345846281142228
