time_sec,azimuth,elevation,realaz
2025-09-01 09:07:49,41.1,49.11,-18.489999999999974
2025-09-01 09:07:54,47.2,47.2,-12.389999999999972
2025-09-01 09:07:59,49.55,45.19,-10.039999999999978
2025-09-01 09:08:04,51.58,44.01,-8.009999999999977
2025-09-01 09:08:09,51.07,45.42,-8.519999999999975
2025-09-01 09:08:14,48.48,44.73,-11.109999999999978
2025-09-01 09:08:19,47.95,42.51,-11.639999999999972
2025-09-01 09:08:24,50.9,42.76,-8.689999999999976
2025-09-01 09:08:29,53.73,42.83,-5.859999999999978
2025-09-01 09:08:34,56.57,41.3,-3.0199999999999747
2025-09-01 09:08:39,57.26,41.5,-2.329999999999977
2025-09-01 09:08:44,55.25,42.01,-4.339999999999975
2025-09-01 09:08:49,51.55,40.85,-8.039999999999978
2025-09-01 09:08:54,49.07,42.88,-10.519999999999975
2025-09-01 09:08:59,45.28,43.51,-14.309999999999974
2025-09-01 09:09:04,43.17,43.51,-16.419999999999973
2025-09-01 09:09:09,41.83,43.51,-17.759999999999977
2025-09-01 09:09:14,40.44,43.14,-19.149999999999977
2025-09-01 09:09:19,41.06,43.31,-18.529999999999973
2025-09-01 09:09:24,40.09,41.71,-19.49999999999997
2025-09-01 09:09:29,37.38,44.48,-22.209999999999972
2025-09-01 09:09:34,38.77,45.01,-20.819999999999972
2025-09-01 09:09:39,40.33,46.05,-19.259999999999977
2025-09-01 09:09:44,37.32,45.39,-22.269999999999975
2025-09-01 09:09:49,41.66,43.76,-17.92999999999998
2025-09-01 09:09:54,43.77,41.48,-15.819999999999972
2025-09-01 09:09:59,45.18,42.65,-14.409999999999975
2025-09-01 09:10:04,45.11,43.0,-14.479999999999976
2025-09-01 09:10:09,45.84,42.96,-13.749999999999972
2025-09-01 09:10:14,45.41,41.95,-14.179999999999978
2025-09-01 09:10:19,47.03,43.91,-12.559999999999974
2025-09-01 09:10:24,48.56,45.93,-11.029999999999973
2025-09-01 09:10:29,51.79,41.85,-7.799999999999976
2025-09-01 09:10:34,49.63,42.39,-9.959999999999972
2025-09-01 09:10:39,45.27,41.96,-14.319999999999972
2025-09-01 09:10:44,44.58,43.04,-15.009999999999977
2025-09-01 09:10:49,46.79,44.66,-12.799999999999976
2025-09-01 09:10:54,47.39,43.96,-12.199999999999974
2025-09-01 09:10:59,47.46,44.48,-12.129999999999974
2025-09-01 09:11:04,38.42,43.08,-21.169999999999973
2025-09-01 09:11:09,39.45,44.3,-20.139999999999972
2025-09-01 09:11:14,38.29,43.97,-21.299999999999976
2025-09-01 09:11:19,41.67,43.96,-17.919999999999973
2025-09-01 09:11:24,42.76,45.34,-16.829999999999977
2025-09-01 09:11:29,42.83,44.03,-16.759999999999977
2025-09-01 09:11:34,42.6,44.88,-16.989999999999974
2025-09-01 09:11:39,45.93,43.39,-13.659999999999975
2025-09-01 09:11:44,52.01,43.27,-7.579999999999977
2025-09-01 09:11:49,53.79,45.03,-5.799999999999976
2025-09-01 09:11:54,58.23,44.29,-1.3599999999999781
2025-09-01 09:11:59,57.69,43.72,-1.8999999999999773
2025-09-01 09:12:04,59.2,42.83,-0.38999999999997215
2025-09-01 09:12:09,60.7,40.7,1.1100000000000279
2025-09-01 09:12:14,61.18,39.66,1.5900000000000247
2025-09-01 09:12:19,61.76,40.39,2.170000000000023
2025-09-01 09:12:24,63.65,42.66,4.060000000000024
2025-09-01 09:12:29,54.41,44.37,-5.179999999999978
2025-09-01 09:12:34,46.89,47.23,-12.699999999999974
2025-09-01 09:12:39,47.05,48.76,-12.539999999999978
2025-09-01 09:12:44,50.54,48.01,-9.049999999999976
2025-09-01 09:12:49,46.22,48.89,-13.369999999999976
2025-09-01 09:12:54,42.85,49.09,-16.739999999999974
2025-09-01 09:12:59,43.83,49.12,-15.759999999999977
2025-09-01 09:13:04,43.55,47.09,-16.039999999999978
2025-09-01 09:13:09,41.12,44.16,-18.469999999999978
2025-09-01 09:13:14,39.54,43.21,-20.049999999999976
2025-09-01 09:13:19,33.02,44.08,-26.569999999999972
2025-09-01 09:13:24,29.59,43.81,-29.999999999999975
2025-09-01 09:13:29,29.24,42.54,-30.349999999999977
2025-09-01 09:13:34,34.41,41.14,-25.17999999999998
2025-09-01 09:13:39,37.28,43.31,-22.309999999999974
2025-09-01 09:13:44,39.39,43.14,-20.199999999999974
2025-09-01 09:13:49,40.26,43.88,-19.329999999999977
2025-09-01 09:13:54,38.69,47.4,-20.899999999999977
2025-09-01 09:13:59,39.96,48.74,-19.629999999999974
2025-09-01 09:14:04,36.23,51.65,-23.359999999999978
2025-09-01 09:14:09,39.88,50.21,-19.709999999999972
2025-09-01 09:14:14,44.03,46.48,-15.559999999999974
2025-09-01 09:14:19,46.38,43.89,-13.209999999999972
2025-09-01 09:14:24,45.73,41.93,-13.859999999999978
2025-09-01 09:14:29,45.73,41.74,-13.859999999999978
2025-09-01 09:14:34,48.69,43.28,-10.899999999999977
2025-09-01 09:14:39,52.17,45.38,-7.419999999999973
2025-09-01 09:14:44,57.1,44.34,-2.4899999999999736
2025-09-01 09:14:49,64.75,49.55,5.160000000000025
2025-09-01 09:14:54,67.7,47.81,8.110000000000028
2025-09-01 09:14:59,77.46,45.69,17.87000000000002
2025-09-01 09:15:04,75.49,47.69,15.90000000000002
2025-09-01 09:15:09,71.85,43.57,12.26000000000002
2025-09-01 09:15:14,69.35,38.41,9.76000000000002
2025-09-01 09:15:19,67.59,35.96,8.000000000000028
2025-09-01 09:15:24,61.54,39.77,1.9500000000000242
2025-09-01 09:15:29,59.17,42.45,-0.4199999999999733
2025-09-01 09:15:34,52.96,44.68,-6.629999999999974
2025-09-01 09:15:39,51.16,49.63,-8.429999999999978
2025-09-01 09:15:44,50.43,50.98,-9.159999999999975
2025-09-01 09:15:49,54.41,53.8,-5.179999999999978
2025-09-01 09:15:54,59.24,49.89,-0.349999999999973
2025-09-01 09:15:59,62.76,49.8,3.170000000000023
2025-09-01 09:16:04,57.46,47.03,-2.129999999999974
2025-09-01 09:16:09,54.32,43.21,-5.269999999999975
2025-09-01 09:16:14,49.52,44.18,-10.069999999999972
2025-09-01 09:16:19,47.63,44.28,-11.959999999999972
2025-09-01 09:16:24,47.85,44.28,-11.739999999999974
2025-09-01 09:16:29,40.66,44.28,-18.92999999999998
2025-09-01 09:16:34,35.88,43.96,-23.709999999999972
2025-09-01 09:16:39,36.05,42.09,-23.539999999999978
2025-09-01 09:16:44,36.78,44.25,-22.809999999999974
2025-09-01 09:16:49,36.3,44.44,-23.289999999999978
2025-09-01 09:16:54,41.11,43.55,-18.479999999999976
2025-09-01 09:16:59,43.41,43.9,-16.17999999999998
2025-09-01 09:17:04,44.16,42.53,-15.429999999999978
2025-09-01 09:17:09,41.23,44.06,-18.359999999999978
2025-09-01 09:17:14,39.2,44.68,-20.389999999999972
2025-09-01 09:17:19,38.05,44.02,-21.539999999999978
2025-09-01 09:17:24,41.13,42.77,-18.459999999999972
2025-09-01 09:17:29,39.79,40.83,-19.799999999999976
2025-09-01 09:17:34,41.45,41.34,-18.139999999999972
2025-09-01 09:17:39,40.62,42.24,-18.969999999999978
2025-09-01 09:17:44,44.15,42.36,-15.439999999999976
2025-09-01 09:17:49,52.23,43.2,-7.359999999999978
2025-09-01 09:17:54,53.37,41.9,-6.2199999999999775
2025-09-01 09:17:59,50.72,42.23,-8.869999999999976
2025-09-01 09:18:04,46.96,41.34,-12.629999999999974
2025-09-01 09:18:09,39.52,39.38,-20.069999999999972
2025-09-01 09:18:14,36.95,37.77,-22.639999999999972
2025-09-01 09:18:19,35.91,38.19,-23.67999999999998
2025-09-01 09:18:24,37.33,37.53,-22.259999999999977
2025-09-01 09:18:29,39.16,38.5,-20.42999999999998
2025-09-01 09:18:34,35.02,38.94,-24.569999999999972
2025-09-01 09:18:39,32.15,38.07,-27.439999999999976
2025-09-01 09:18:44,34.6,40.61,-24.989999999999974
2025-09-01 09:18:49,35.98,42.31,-23.609999999999978
2025-09-01 09:18:54,34.47,43.86,-25.119999999999976
2025-09-01 09:18:59,35.75,43.52,-23.839999999999975
2025-09-01 09:19:04,36.76,42.2,-22.829999999999977
2025-09-01 09:19:09,42.54,43.63,-17.049999999999976
2025-09-01 09:19:14,44.61,42.92,-14.979999999999976
2025-09-01 09:19:19,43.14,41.58,-16.449999999999974
2025-09-01 09:19:24,40.15,40.59,-19.439999999999976
2025-09-01 09:19:29,35.93,41.98,-23.659999999999975
2025-09-01 09:19:34,34.42,41.82,-25.169999999999973
2025-09-01 09:19:39,33.82,41.86,-25.769999999999975
2025-09-01 09:19:44,36.97,41.83,-22.619999999999976
2025-09-01 09:19:49,40.64,40.73,-18.949999999999974
2025-09-01 09:19:54,41.1,42.73,-18.489999999999974
2025-09-01 09:19:59,44.8,41.67,-14.789999999999978
2025-09-01 09:20:04,45.14,40.81,-14.449999999999974
2025-09-01 09:20:09,47.26,43.33,-12.329999999999977
2025-09-01 09:20:14,45.69,46.36,-13.899999999999977
2025-09-01 09:20:19,42.72,46.64,-16.869999999999976
2025-09-01 09:20:24,37.66,46.05,-21.92999999999998
