time_sec,azimuth,elevation,realaz
2025-09-01 12:31:33,108.52,46.88,-21.78500000000001
2025-09-01 12:31:38,113.45,39.78,-16.855000000000004
2025-09-01 12:31:43,112.36,40.58,-17.945000000000007
2025-09-01 12:31:48,108.16,45.8,-22.14500000000001
2025-09-01 12:31:53,107.54,45.89,-22.765
2025-09-01 12:31:58,115.04,47.7,-15.265
2025-09-01 12:32:03,113.13,46.76,-17.17500000000001
2025-09-01 12:32:08,112.45,46.96,-17.855000000000004
2025-09-01 12:32:13,115.68,45.38,-14.625
2025-09-01 12:32:18,114.74,41.93,-15.565000000000012
2025-09-01 12:32:23,117.97,39.88,-12.335000000000008
2025-09-01 12:32:28,117.93,43.2,-12.375
2025-09-01 12:32:33,114.5,43.94,-15.805000000000007
2025-09-01 12:32:38,111.86,46.22,-18.445000000000007
2025-09-01 12:32:43,111.92,49.16,-18.385000000000005
2025-09-01 12:32:48,120.6,53.65,-9.705000000000013
2025-09-01 12:32:53,116.81,58.0,-13.495000000000005
2025-09-01 12:32:58,109.75,55.91,-20.555000000000007
2025-09-01 12:33:03,118.95,54.84,-11.355000000000004
2025-09-01 12:33:08,114.9,53.9,-15.405000000000001
2025-09-01 12:33:13,118.81,56.47,-11.495000000000005
2025-09-01 12:33:18,116.79,55.83,-13.515
2025-09-01 12:33:23,108.23,53.8,-22.075000000000003
2025-09-01 12:33:28,105.27,52.65,-25.03500000000001
2025-09-01 12:33:33,98.01,52.6,-32.295
2025-09-01 12:33:38,98.72,51.83,-31.585000000000008
2025-09-01 12:33:43,100.9,52.46,-29.405
2025-09-01 12:33:48,109.49,49.31,-20.815000000000012
2025-09-01 12:33:53,111.96,46.34,-18.345000000000013
2025-09-01 12:33:58,114.06,43.72,-16.245000000000005
2025-09-01 12:34:03,119.53,42.37,-10.775000000000006
2025-09-01 12:34:08,122.55,42.09,-7.75500000000001
2025-09-01 12:34:13,123.2,40.05,-7.105000000000004
2025-09-01 12:34:18,121.72,38.16,-8.585000000000008
2025-09-01 12:34:23,119.83,36.8,-10.475000000000009
2025-09-01 12:34:28,112.87,43.24,-17.435000000000002
2025-09-01 12:34:33,114.89,42.58,-15.415000000000006
2025-09-01 12:34:38,115.19,44.53,-15.115000000000009
2025-09-01 12:34:43,116.56,44.84,-13.745000000000005
2025-09-01 12:34:48,114.73,49.84,-15.575000000000003
2025-09-01 12:34:53,115.35,50.08,-14.955000000000013
2025-09-01 12:34:58,120.58,46.68,-9.725000000000009
2025-09-01 12:35:03,123.74,49.66,-6.565000000000012
2025-09-01 12:35:08,112.86,52.86,-17.445000000000007
2025-09-01 12:35:13,107.35,56.87,-22.955000000000013
2025-09-01 12:35:18,105.47,54.38,-24.835000000000008
2025-09-01 12:35:23,108.47,45.7,-21.835000000000008
2025-09-01 12:35:28,110.11,44.75,-20.195000000000007
2025-09-01 12:35:33,108.97,44.04,-21.335000000000008
2025-09-01 12:35:38,108.13,44.6,-22.17500000000001
2025-09-01 12:35:43,105.02,44.07,-25.28500000000001
2025-09-01 12:35:48,107.64,42.93,-22.665000000000006
2025-09-01 12:35:53,105.44,48.17,-24.86500000000001
2025-09-01 12:35:58,111.01,52.31,-19.295
