time_sec,azimuth,elevation,realaz
2025-09-01 12:36:04,12.94,52.78,-131.04500000000002
2025-09-01 12:36:09,14.99,52.38,-128.995
2025-09-01 12:36:14,11.76,49.5,-132.22500000000002
2025-09-01 12:36:19,7.79,48.4,-136.19500000000002
2025-09-01 12:36:24,5.74,47.75,-138.245
2025-09-01 12:36:29,3.18,51.54,-140.805
2025-09-01 12:36:34,9.19,56.76,-134.79500000000002
2025-09-01 12:36:39,8.82,58.03,-135.16500000000002
2025-09-01 12:36:44,12.3,58.46,-131.685
2025-09-01 12:36:49,12.52,59.46,-131.465
2025-09-01 12:36:54,6.28,58.02,-137.705
2025-09-01 12:36:59,6.22,55.19,-137.76500000000001
2025-09-01 12:37:04,4.12,52.57,-139.865
2025-09-01 12:37:09,4.12,51.7,-139.865
2025-09-01 12:37:14,5.46,50.64,-138.525
2025-09-01 12:37:19,8.02,46.42,-135.965
2025-09-01 12:37:24,16.02,44.57,-127.96500000000002
2025-09-01 12:37:29,18.28,40.33,-125.70500000000001
2025-09-01 12:37:34,17.76,37.08,-126.22500000000001
2025-09-01 12:37:39,15.85,38.89,-128.13500000000002
2025-09-01 12:37:44,14.17,42.51,-129.81500000000003
2025-09-01 12:37:49,14.75,45.21,-129.235
2025-09-01 12:37:54,11.57,46.58,-132.41500000000002
2025-09-01 12:37:59,16.17,47.44,-127.81500000000001
2025-09-01 12:38:04,17.67,45.39,-126.31500000000001
2025-09-01 12:38:09,15.86,42.6,-128.125
2025-09-01 12:38:14,16.32,44.45,-127.66500000000002
2025-09-01 12:38:19,16.83,47.18,-127.15500000000002
2025-09-01 12:38:24,18.57,48.38,-125.41500000000002
2025-09-01 12:38:29,17.6,51.2,-126.38500000000002
2025-09-01 12:38:34,15.3,46.15,-128.685
2025-09-01 12:38:39,15.82,43.23,-128.16500000000002
2025-09-01 12:38:44,16.24,42.53,-127.74500000000002
2025-09-01 12:38:49,13.89,42.24,-130.09500000000003
2025-09-01 12:38:54,9.78,41.94,-134.205
2025-09-01 12:38:59,8.36,39.73,-135.625
2025-09-01 12:39:04,8.43,41.27,-135.555
2025-09-01 12:39:09,7.1,41.23,-136.88500000000002
2025-09-01 12:39:14,5.75,39.65,-138.235
2025-09-01 12:39:19,7.05,37.01,-136.935
2025-09-01 12:39:24,9.55,38.57,-134.435
2025-09-01 12:39:29,9.53,43.42,-134.455
2025-09-01 12:39:34,10.88,44.63,-133.10500000000002
2025-09-01 12:39:39,10.83,47.7,-133.155
2025-09-01 12:39:44,13.05,47.82,-130.935
2025-09-01 12:39:49,15.84,46.29,-128.145
2025-09-01 12:39:54,11.75,45.07,-132.235
2025-09-01 12:39:59,10.69,44.84,-133.29500000000002
2025-09-01 12:40:04,9.07,39.92,-134.91500000000002
2025-09-01 12:40:09,6.07,39.54,-137.91500000000002
2025-09-01 12:40:14,6.12,43.38,-137.865
2025-09-01 12:40:19,7.24,44.39,-136.745
2025-09-01 12:40:24,10.97,43.61,-133.01500000000001
2025-09-01 12:40:29,11.56,44.0,-132.425
2025-09-01 12:40:34,11.59,43.66,-132.395
2025-09-01 12:40:39,14.7,41.02,-129.28500000000003
2025-09-01 12:40:44,19.43,42.2,-124.555
2025-09-01 12:40:49,19.23,41.14,-124.75500000000001
2025-09-01 12:40:54,20.9,41.13,-123.08500000000001
2025-09-01 12:40:59,19.74,41.27,-124.24500000000002
2025-09-01 12:41:04,12.81,42.0,-131.175
2025-09-01 12:41:09,7.77,43.29,-136.215
2025-09-01 12:41:14,9.68,44.83,-134.305
2025-09-01 12:41:19,13.4,45.87,-130.585
2025-09-01 12:41:24,16.36,46.51,-127.62500000000001
2025-09-01 12:41:29,16.64,46.3,-127.34500000000001
2025-09-01 12:41:34,16.41,42.55,-127.57500000000002
2025-09-01 12:41:39,17.71,42.43,-126.275
2025-09-01 12:41:44,16.33,42.92,-127.65500000000002
2025-09-01 12:41:49,11.77,42.56,-132.215
2025-09-01 12:41:54,9.09,41.75,-134.895
2025-09-01 12:41:59,8.99,42.68,-134.995
2025-09-01 12:42:04,9.91,45.23,-134.07500000000002
2025-09-01 12:42:09,12.92,47.25,-131.06500000000003
2025-09-01 12:42:14,16.51,46.37,-127.47500000000001
2025-09-01 12:42:19,12.99,46.08,-130.995
2025-09-01 12:42:24,6.04,44.71,-137.94500000000002
2025-09-01 12:42:29,2.5,42.95,-141.485
2025-09-01 12:42:34,6.03,42.41,-137.955
2025-09-01 12:42:39,7.49,43.02,-136.495
2025-09-01 12:42:44,6.05,45.13,-137.935
2025-09-01 12:42:49,9.8,47.03,-134.185
2025-09-01 12:42:54,6.45,46.0,-137.53500000000003
2025-09-01 12:42:59,1.73,47.62,-142.25500000000002
2025-09-01 12:43:04,0.5,48.23,-143.485
2025-09-01 12:43:09,5.61,48.21,-138.375
2025-09-01 12:43:14,15.56,46.24,-128.425
2025-09-01 12:43:19,14.84,48.77,-129.145
2025-09-01 12:43:24,9.12,48.26,-134.865
2025-09-01 12:43:29,8.3,46.53,-135.685
2025-09-01 12:43:34,6.41,46.24,-137.57500000000002
2025-09-01 12:43:39,4.21,46.3,-139.775
2025-09-01 12:43:44,5.35,45.82,-138.63500000000002
2025-09-01 12:43:49,8.92,47.01,-135.06500000000003
2025-09-01 12:43:54,5.38,45.12,-138.60500000000002
2025-09-01 12:43:59,3.17,44.4,-140.81500000000003
2025-09-01 12:44:04,5.34,42.75,-138.645
2025-09-01 12:44:09,7.28,43.15,-136.705
2025-09-01 12:44:14,10.75,40.48,-133.235
2025-09-01 12:44:19,14.35,38.98,-129.63500000000002
2025-09-01 12:44:24,16.63,40.7,-127.35500000000002
2025-09-01 12:44:29,19.01,41.06,-124.97500000000001
2025-09-01 12:44:34,18.18,42.07,-125.805
2025-09-01 12:44:39,14.4,43.33,-129.585
2025-09-01 12:44:44,13.71,42.92,-130.275
2025-09-01 12:44:49,13.93,43.37,-130.055
2025-09-01 12:44:54,14.07,44.18,-129.91500000000002
2025-09-01 12:44:59,14.2,46.06,-129.78500000000003
2025-09-01 12:45:04,16.96,45.36,-127.025
2025-09-01 12:45:09,17.62,45.42,-126.36500000000001
2025-09-01 12:45:14,18.24,46.43,-125.74500000000002
2025-09-01 12:45:19,21.04,43.06,-122.94500000000002
2025-09-01 12:45:24,25.51,40.88,-118.47500000000001
2025-09-01 12:45:29,28.06,39.69,-115.92500000000001
2025-09-01 12:45:34,24.04,39.67,-119.94500000000002
2025-09-01 12:45:39,19.78,41.56,-124.20500000000001
2025-09-01 12:45:44,15.35,39.45,-128.63500000000002
